period,reporterDesc,flowDesc,qtyUnitAbbr,qty,isQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue
2018,Slovenia,Import,kg,32451.5,false,32451.5,false,0,false,169192.73,,169192.73
2018,Slovenia,Export,kg,19890.8,false,19890.8,false,0,false,,28033.9,28033.9
2018,South Africa,Import,kg,1801017.17,false,1801017.17,false,0,false,0,7684770357,7684770357
2018,South Africa,Export,N/A,0,true,45942775477,true,0,false,0,397424620176,397424620176
2018,Zimbabwe,Import,kg,76343,true,,true,0,false,190.8,,190.8
2018,Spain,Import,kg,2758048.98,false,2758048.98,false,0,false,7297877619,,7297877619
2018,Spain,Export,kg,15594483.9,false,15594483.9,false,0,false,,45577359255,45577359255
2018,Sweden,Import,kg,145534662,true,0,true,0,false,694970113,0,694970113
2018,Sweden,Export,kg,8335963,true,8335963,true,0,false,0,14966588,14966588
2018,Switzerland,Import,kg,726190207,true,726190207,true,0,false,2593057245,0,2593057245
2018,Switzerland,Export,kg,485213.73,true,485213.73,true,0,false,0,809165.17,809165.17
2018,Tajikistan,Export,kg,8100,false,8100,false,0,false,0,4050,4050
2018,Thailand,Import,kg,4558931,false,4558931,false,,false,44550594.28,,44550594.28
2018,Thailand,Export,kg,4956,true,4956,true,,false,,3,3
2018,United Arab Emirates,Import,kg,1566946679,true,1566946679,true,0,false,3993846501,0,3993846501
2018,United Arab Emirates,Export,kg,1504260.27,false,1504260.27,false,0,false,0,3969118483,3969118483
2018,Tunisia,Import,kg,477199,false,477199,false,0,false,696595578,,696595578
2018,Tunisia,Export,kg,7457499,false,7457499,false,0,false,,7273833513,7273833513
2018,T�rkiye,Import,kg,34220212,false,34220212,false,0,false,32912869,30106100,32912869
2018,T�rkiye,Export,kg,26033954,false,26033954,false,0,false,0,57142186,57142186
2018,Uganda,Import,kg,439,false,439,false,0,false,3773,,3773
2018,Ukraine,Import,kg,1825212.9,false,1825212.9,false,,false,1552671.86,,1552671.86
2018,Ukraine,Export,kg,78158.04,false,78158.04,false,,false,,120703.35,120703.35
2018,North Macedonia,Import,kg,384749,false,384749,false,,false,168366.91,,168366.91
2018,North Macedonia,Export,kg,850812,false,850809,false,,false,,640763.24,640763.24
2018,Egypt,Import,N/A,0,false,,false,0,false,61843156.7,,61843156.7
2018,Egypt,Export,kg,784058438,true,784058438,true,0,false,,2041694589,2041694589
2018,United Kingdom,Import,kg,44881483229,true,,true,0,false,90586016526,,90586016526
2018,United Kingdom,Export,kg,29861755699,true,,true,0,false,,77154726165,77154726165
2018,United Rep. of Tanzania,Import,kg,420528,true,,true,,false,278277,,278277
2018,USA,Import,kg,2478101,false,2724605,false,0,false,17772031,0,17772031
2018,USA,Export,kg,5275063,false,6641016,false,0,false,0,22000345,22000345
2018,Burkina Faso,Import,kg,162793,false,162793,false,0,false,83037.18,0,83037.18
2018,Uruguay,Import,kg,17039556.8,false,17039556.8,false,0,false,66190599.2,65074845.47,66190599.2
2018,Uruguay,Export,kg,15798116,false,15798116,false,0,false,,103476641,103476641
2018,Uzbekistan,Import,kg,54070,false,54070,false,,false,26588,,26588
2018,Uzbekistan,Export,kg,3618110,false,3618110,false,,false,,2387583,2387583
2018,Samoa,Import,kg,507,false,507,false,,false,134425,,134425
2018,Zambia,Import,N/A,0,false,,false,0,false,6932686,,6932686
2018,Zambia,Export,kg,444187,true,444187,true,0,false,,929572,929572
2019,Afghanistan,Export,N/A,0,false,0,false,0,false,0,165906.73,165906.73
2019,Andorra,Import,kg,1035,false,1035,false,0,false,10180295,,10180295
2019,Andorra,Export,kg,250,false,250,false,0,false,,111856,111856
2019,Angola,Import,kg,4513,false,4513,false,0,false,272494,,272494
2019,Azerbaijan,Import,kg,114912,false,114912,false,0,false,52655.84,,52655.84
2019,Argentina,Import,kg,8907,false,8907,false,0,false,90663.47,86101.72,90663.47
2019,Argentina,Export,kg,12656591,false,12656591,false,0,false,,65909238.56,65909238.56
2019,Australia,Import,kg,1961594,false,1961594,false,1980281,false,5970243145,5842365565,5970243145
2019,Australia,Export,kg,268831831.72,false,268831831.72,false,271960309.02,false,,2212244162724,2212244162724
2019,Austria,Import,kg,625364,false,625364,false,0,false,4643843406,,4643843406
2019,Austria,Export,kg,12804,false,12804,false,0,false,,231981.45,231981.45
2019,Bahamas,Import,kg,1152577,false,1152577,false,0,false,9644932,,9644932
2019,Bahrain,Import,kg,140.98,false,140.98,false,0,false,1153.62,0,1153.62
2019,Armenia,Import,kg,0.45,false,0.45,false,0,false,20.57,0,20.57
2019,Armenia,Export,kg,7860,false,7860,false,0,false,0,3206.52,3206.52
2019,Belgium,Import,kg,10357221.88,false,10357221.88,false,0,false,15753430723,0,15753430723
2019,Belgium,Export,kg,7626111.43,true,7626111.43,true,0,false,0,19077738401,19077738401
2019,Bermuda,Import,kg,11,false,11,false,0,false,424.07,,424.07
2019,Bhutan,Import,kg,518,false,518,false,0,false,331296,,331296
2019,Bolivia (Plurinational State of),Import,kg,39178,false,39402,false,0,false,404934.77,395158.63,404934.77
2019,Bolivia (Plurinational State of),Export,kg,48084.06,false,48084.06,false,0,false,0,195356.75,195356.75
2019,Bosnia Herzegovina,Import,kg,69.45,false,69.45,false,0,false,5136.83,,5136.83
2019,Bosnia Herzegovina,Export,kg,275891,false,275891,false,0,false,,85303.24,85303.24
2019,Botswana,Import,kg,6396,false,9220.49,false,0,false,5786385,,5786385
2019,Botswana,Export,kg,1,false,1,false,0,false,,2332,2332
2019,Brazil,Import,kg,786312,false,786312,false,0,false,1808406,1779397,1808406
2019,Brazil,Export,kg,7573060,false,7573062,false,0,false,,24615617,24615617
2019,Bulgaria,Import,kg,9181190,false,9181190,false,0,false,50935590024,,50935590024
2019,Bulgaria,Export,kg,335358,false,335358,false,0,false,,1065003444,1065003444
2019,Myanmar,Import,kg,260124053,true,260124053,true,0,false,1063887.5,,1063887.5
2019,Belarus,Import,kg,3746154,false,3746154,false,0,false,9848100,,9848100
2019,Belarus,Export,kg,776030,false,776030,false,0,false,,3199600,3199600
2019,Cambodia,Import,kg,6619,false,6619,false,0,false,10440.5,,10440.5
2019,Cambodia,Export,kg,27.6,false,27.6,false,0,false,,52.44,52.44
2019,Canada,Import,kg,409377,false,409377,false,0,false,,1417969095,1417969095
2019,Canada,Export,kg,981491,false,981491,false,0,false,,1991053808,1991053808
2019,Cabo Verde,Import,kg,14,false,14,false,0,false,84887,82055,84887
2019,Sri Lanka,Import,kg,618.39,false,618.39,false,0,false,24218809,0,24218809
2019,Chile,Import,kg,674804,true,674804,true,0,false,3655056,3327184,3655056
2019,Chile,Export,kg,3119627,false,3119627,false,0,false,0,14946602.82,14946602.82
2019,China,Import,kg,273562571,false,273562571,false,0,false,2389767936,0,2389767936
2019,China,Export,kg,7512685,false,7512685,false,0,false,0,31749826,31749826
2019,Congo,Import,kg,13445,false,13445,false,0,false,7750356,,7750356
2019,Congo,Export,kg,16658,false,16658,false,0,false,,854638,854638
2019,Costa Rica,Import,kg,11,false,11,false,0,false,10.01,,10.01
2019,Croatia,Import,kg,1,false,1,false,0,false,115,,115
2019,Croatia,Export,kg,17839.1,false,17839.1,false,0,false,,9548,9548
2019,Czechia,Import,kg,28786255587,true,28786255587,true,0,false,185677177,185099086,185677177
2019,Czechia,Export,kg,208248385,true,208248385,true,0,false,,177214,177214
2019,Denmark,Import,kg,7610,false,7610,false,0,false,70289.95,0,70289.95
2019,Denmark,Export,kg,3976,false,3976,false,0,false,0,151795675,151795675
2019,Dominican Rep.,Import,kg,55,false,55,false,0,false,46424,44,46424
2019,Ecuador,Import,kg,36642,false,36341,false,0,false,338001,333075.76,338001
2019,Ecuador,Export,kg,41411.47,false,41411.47,false,0,false,0,76710.61,76710.61
2019,El Salvador,Import,kg,22.31,false,22.31,false,0,false,164.41,0,164.41
2019,El Salvador,Export,kg,1.46,false,1.46,false,0,false,0,2,2
2019,Ethiopia,Import,kg,89.2,false,89.2,false,0,false,3,0,3
2019,Estonia,Import,kg,225037.7,false,225037.7,false,0,false,697265004,0,697265004
2019,Estonia,Export,kg,73.1,false,73.1,false,0,false,0,1306315,1306315
2019,Finland,Import,kg,133,false,133,false,0,false,15920354,,15920354
2019,Finland,Export,kg,202651,true,202651,true,0,false,,21560505,21560505
2019,France,Import,kg,1589851,false,1589851,false,0,false,3388177374,,3388177374
2019,France,Export,kg,7908131866,true,7908131866,true,0,false,,12771891.02,12771891.02
2019,Gabon,Import,kg,4118,false,4118,false,0,false,7672757,,7672757
2019,Georgia,Import,kg,54687,false,54687,false,0,false,58265.89,,58265.89
2019,Georgia,Export,kg,630830.3,false,630830.3,false,0,false,,361943.86,361943.86
2019,Gambia,Import,kg,20624,false,20624,false,0,false,9977003,,9977003
2019,Germany,Import,kg,7072913942,true,7072913942,true,0,false,30796158102,,30796158102
2019,Germany,Export,kg,4488529853,true,4488529853,true,0,false,,15791170352,15791170352
2019,Ghana,Import,kg,280.24,false,280.24,false,0,false,363075,,363075
2019,Greece,Import,kg,98359,false,98359,false,0,false,281860296,,281860296
2019,Greece,Export,kg,2277299,false,2277299,false,0,false,,1198359925,1198359925
2019,Guatemala,Import,kg,31612,true,31612,true,0,false,728,,728
2019,Guatemala,Export,kg,110,false,110,false,0,false,,428,428
2019,Honduras,Import,kg,273.63,false,273.63,false,0,false,375.95,,375.95
2019,"China, Hong Kong SAR",Import,kg,208384,false,208384,false,0,false,239311399,,239311399
2019,"China, Hong Kong SAR",Export,kg,87455,false,87455,false,0,false,,105285331,105285331
2019,Hungary,Import,N/A,0,false,0,false,0,false,2780368,,2780368
2019,Hungary,Export,N/A,0,false,0,false,0,false,,3661515,3661515
2019,Iceland,Import,kg,82175,false,82175,false,0,false,333826914,314666017,333826914
2019,Iceland,Export,kg,490777,false,490777,false,0,false,,860746808,860746808
2019,Indonesia,Import,kg,189848,false,189848,false,0,false,408336,0,408336
2019,Iran,Import,kg,2926297,false,2926297,false,0,false,19746448,,19746448
2019,Iran,Export,kg,760470,false,760470,false,0,false,,654055,654055
2019,Ireland,Import,kg,928835,false,928835,false,0,false,2425169069,0,2425169069
2019,Ireland,Export,kg,5641191,false,5641191,false,0,false,0,7625012899,7625012899
2019,Israel,Import,kg,1598897,true,1598897,true,0,false,5000,,5000
2019,Israel,Export,kg,155472444,true,155472444,true,0,false,,274000,274000
2019,Italy,Import,kg,25048836,false,25048836,false,0,false,234952390168,,234952390168
2019,Italy,Export,kg,7128231,false,7128231,false,0,false,,12105800247,12105800247
2019,C�te d'Ivoire,Import,kg,813,false,813,false,0,false,2628675,,2628675
2019,Jamaica,Import,kg,33,false,33,false,0,false,450486,0,450486
2019,Japan,Import,kg,4048428,false,4048428,false,0,false,29228247579,0,29228247579
2019,Kazakhstan,Import,kg,246203,false,246203,false,0,false,38371.51,,38371.51
2019,Kazakhstan,Export,kg,2231069.4,false,2231069.4,false,0,false,,1122181.99,1122181.99
2019,Jordan,Import,kg,1860,false,1860,false,0,false,2061972,,2061972
2019,Jordan,Export,kg,271687,false,271687,false,0,false,,177132432,177132432
2019,Kenya,Export,kg,1297770,false,1297770,false,0,false,,2744722.23,2744722.23
2019,Rep. of Korea,Import,kg,6699256.8,false,6699256.8,false,0,false,75140043,,75140043
2019,Rep. of Korea,Export,kg,0.4,false,0.4,false,0,false,,1,1
2019,Kuwait,Import,kg,720105,false,720105,false,0,false,567240,,567240
2019,Kuwait,Export,kg,1839970,false,1839970,false,0,false,,353481,353481
2019,Kyrgyzstan,Import,kg,808585458,true,808585458,true,0,false,61122,,61122
2019,Kyrgyzstan,Export,kg,2587658171,true,2587658171,true,0,false,,827919,827919
2019,Lao People's Dem. Rep.,Import,kg,33067.6,false,33067.6,false,0,false,135955.61,,135955.61
2019,Lebanon,Export,kg,35830,false,35830,false,0,false,0,9820.95,9820.95
2019,Lesotho,Import,kg,592021994,true,592021994,true,953870,false,24588.27,,24588.27
2019,Lesotho,Export,kg,4679945929,true,4679945929,true,0,false,,31384684752,31384684752
2019,Latvia,Import,kg,629255,false,629255,false,0,false,2605601.55,,2605601.55
2019,Latvia,Export,kg,246017,false,246017,false,0,false,,1035810582,1035810582
2019,Libya,Export,kg,2509533,false,2509533,false,0,false,0,1589722,1589722
2019,Lithuania,Import,kg,9501261.58,false,9501261.58,false,0,false,28595837,,28595837
2019,Lithuania,Export,kg,411322.26,false,411322.26,false,0,false,,1094943,1094943
2019,Luxembourg,Import,kg,185.75,false,185.75,false,0,false,1172.63,1145.5,1172.63
2019,Luxembourg,Export,kg,1462,false,1462,false,0,false,0,578668,578668
2019,Madagascar,Import,kg,25.39,false,25.39,false,0,false,46.51,,46.51
2019,Malawi,Import,kg,8283,false,8283,false,0,false,5556826,,5556826
2019,Malaysia,Import,kg,2675088.4,false,2675088.4,false,0,false,14648073929,0,14648073929
2019,Malaysia,Export,kg,768135.5,false,768135.5,false,0,false,0,9885561337,9885561337
2019,Mali,Import,kg,65090,false,65090,false,0,false,82310.79,0,82310.79
2019,Mauritius,Import,kg,1037613,false,1109157,false,0,false,11682447458,11539898878,11682447458
2019,Mauritius,Export,kg,673,false,672,false,0,false,,11843487,11843487
2019,Mexico,Import,N/A,0,true,0,true,0,false,,1311349,1311349
2019,"Other Asia, nes",Import,kg,2581224,false,2581224,false,0,false,25073716.17,,25073716.17
2019,"Other Asia, nes",Export,kg,12788,false,12788,false,0,false,,69015.49,69015.49
2019,Mongolia,Import,kg,713256,false,713256,false,0,false,1622587.94,,1622587.94
2019,Mongolia,Export,kg,14757700.7,false,14757700.7,false,0,false,,20352432.27,20352432.27
2019,Rep. of Moldova,Import,kg,557181,false,557181,false,0,false,741951,,741951
2019,Rep. of Moldova,Export,kg,384433,false,384433,false,0,false,,266435,266435
2019,Montenegro,Import,kg,0.82,false,0.82,false,0,false,13659,0,13659
2019,Montenegro,Export,kg,10100,false,10100,false,0,false,0,2598888,2598888
2019,Morocco,Import,kg,323588.29,false,323588.29,false,0,false,1453572.87,0,1453572.87
2019,Morocco,Export,kg,3041138,false,3041138,false,0,false,0,2790550232,2790550232
2019,Mozambique,Import,kg,50,false,5,false,0,false,752383,615.06,752383
2019,Namibia,Import,kg,2457231,false,2457231,false,0,false,11858411,,11858411
2019,Namibia,Export,kg,2957,false,2957,false,0,false,,20941174,20941174
2019,Nepal,Import,kg,3995790,false,3995790,false,0,false,11426238.25,0,11426238.25
2019,Netherlands,Import,kg,437155528,true,437155528,true,0,false,1355919987,,1355919987
2019,Netherlands,Export,kg,1466929,false,1466929,false,0,false,,2017108823,2017108823
2019,New Zealand,Import,kg,285595,false,285595,false,288589,false,1221639866,1186730194,1221639866
2019,New Zealand,Export,kg,104048521,false,104048521,false,105757405,false,0,342681266052,342681266052
2019,Nicaragua,Import,kg,2,false,2,false,0,false,8.57,0,8.57
2019,Nigeria,Import,kg,79423,false,79423,false,0,false,152094.66,,152094.66
2019,Norway,Import,kg,305561,false,305561,false,0,false,318286488,,318286488
2019,Norway,Export,kg,3493729,false,3493729,false,0,false,,3544886649,3544886649
2019,Pakistan,Import,kg,828088,false,828088,false,0,false,2385364361,,2385364361
2019,Pakistan,Export,kg,308713,false,308713,false,0,false,,483042309,483042309
2019,Panama,Import,kg,25745244,true,25745244,true,7420,false,57891,0,57891
2019,Panama,Export,kg,6102238,true,6102238,true,1659,false,0,10500,10500
2019,Papua New Guinea,Import,kg,616,false,616,false,0,false,405118,,405118
2019,Papua New Guinea,Export,kg,19000,false,19000,false,0,false,,652581,652581
2019,Peru,Export,kg,8686905.76,false,8686905.76,false,0,false,,31485795.06,31485795.06
2019,Philippines,Import,kg,2881,false,2881,false,2895,false,83958,76851,83958
2019,Poland,Import,kg,1944882.98,true,1944882.98,true,0,false,4312241,,4312241
2019,Poland,Export,kg,47044258,true,47044258,true,0,false,,164746,164746
2019,Portugal,Import,kg,5547264923,true,5547264923,true,0,false,8638124803,,8638124803
2019,Portugal,Export,kg,2997952,false,2997952,false,0,false,,6079576464,6079576464
2019,Timor-Leste,Import,kg,2,false,2,false,0,false,26.53,,26.53
2019,Qatar,Import,kg,153,false,153,false,0,false,45889738,,45889738
2019,Romania,Import,kg,466128318,true,466128318,true,0,false,2220686.61,0,2220686.61
2019,Romania,Export,kg,9119648041,true,9119648041,true,0,false,0,4161086.52,4161086.52
2019,Russian Federation,Import,kg,6385984.5,false,6385984.5,false,0,false,5356250.54,,5356250.54
2019,Russian Federation,Export,kg,4792024178,true,4792024178,true,0,false,,13180920.55,13180920.55
2019,Rwanda,Import,kg,600,false,600,false,0,false,901.31,0,901.31
2019,Saint Lucia,Import,kg,3.5,false,3.5,false,0,false,102.05,,102.05
2019,Saudi Arabia,Import,kg,15224.96,true,15224.96,true,0,false,69681065,,69681065
2019,Saudi Arabia,Export,kg,1223814843,true,1223814843,true,0,false,,2267565.01,2267565.01
2019,Senegal,Import,kg,13004,false,13004,false,0,false,7489244,,7489244
2019,Serbia,Import,kg,516184,false,516184,false,0,false,932584,908930,932584
2019,Serbia,Export,kg,1540419,false,1540419,false,0,false,,2061514,2061514
2019,Seychelles,Import,kg,1.5,false,1.5,false,0,false,223989,0,223989
2019,India,Import,kg,66572448,false,66572448,false,0,false,228060879929,0,228060879929
2019,India,Export,kg,95646,false,95646,false,0,false,0,176981.44,176981.44
2019,Singapore,Import,kg,1,false,1,false,0,false,203783,,203783
2019,Singapore,Export,kg,32.3,false,32.3,false,0,false,,3266972,3266972
2019,Slovakia,Import,kg,31195863,true,31195863,true,0,false,254200308,254200308,254200308
2019,Slovakia,Export,kg,92240,false,92240,false,0,false,,146675853,146675853
2019,Viet Nam,Import,kg,142794839,true,142794839,true,0,false,217614.67,,217614.67
2019,Slovenia,Import,kg,15883.3,false,15883.3,false,0,false,120899.52,,120899.52
2019,Slovenia,Export,kg,1141.74,false,1141.74,false,0,false,,9779.41,9779.41
2019,South Africa,Import,kg,2307998.97,false,2307998.97,false,0,false,0,10881791171,10881791171
2019,South Africa,Export,kg,41255719.69,false,41255719.69,false,0,false,0,304532494088,304532494088
2019,Zimbabwe,Import,kg,546,false,546,false,0,false,11249.45,,11249.45
2019,Spain,Import,kg,2170495.45,false,2170495.45,false,0,false,5071098082,,5071098082
2019,Spain,Export,kg,11645043.4,false,11645043.4,false,0,false,,33865983672,33865983672
2019,Sweden,Import,kg,117326731,true,117326731,true,0,false,516369203,,516369203
2019,Sweden,Export,kg,10872339,true,10872339,true,0,false,,27066035,27066035
2019,Switzerland,Import,kg,545081611,true,545081611,true,0,false,1858929042,0,1858929042
2019,Switzerland,Export,kg,542526978,true,542526978,true,0,false,0,922781054,922781054
2019,Thailand,Import,kg,3850063,false,3850063,false,0,false,33725601581,,33725601581
2019,Thailand,Export,kg,17,false,17,false,0,false,,1047.47,1047.47
2019,Togo,Import,kg,326,false,326,false,0,false,2025836,1946087,2025836
2019,Tonga,Import,kg,5.67,true,5.67,true,0,false,14195,,14195
2019,United Arab Emirates,Import,N/A,0,false,0,false,0,false,14388645423,0,14388645423
2019,United Arab Emirates,Export,kg,4590628.14,false,4590628.14,false,0,false,0,15199787192,15199787192
2019,Tunisia,Import,kg,1270766,false,1270766,false,0,false,1086062894,,1086062894
2019,Tunisia,Export,kg,5462778,false,5462778,false,0,false,,5478813745,5478813745
2019,T�rkiye,Import,kg,10913152,false,10913152,false,0,false,11891372,10977424,11891372
2019,T�rkiye,Export,kg,9941758,false,9941758,false,0,false,0,17555768,17555768
2019,Uganda,Import,kg,1974,false,1974,false,0,false,3527.57,0,3527.57
2019,Uganda,Export,kg,550,false,550,false,0,false,0,57.84,57.84
2019,Ukraine,Import,kg,1635167.8,false,1635167.8,false,0,false,1596658.63,0,1596658.63
2019,Ukraine,Export,kg,107434.4,false,107434.4,false,0,false,0,189727.02,189727.02
2019,North Macedonia,Import,kg,11032,true,11032,true,0,false,35.09,0,35.09
2019,North Macedonia,Export,kg,152065,false,152065,false,0,false,0,87187.96,87187.96
2019,Egypt,Import,kg,14968882002,true,14968882002,true,0,false,74596865748,,74596865748
2019,Egypt,Export,kg,368080989,true,368080989,true,0,false,,1119637946,1119637946
2019,United Kingdom,Import,N/A,0,true,,true,0,false,71888093459,,71888093459
2019,United Kingdom,Export,kg,28020565083,true,28020565083,true,0,false,,71112642461,71112642461
2019,United Rep. of Tanzania,Import,kg,615,false,615,false,0,false,80.89,0,80.89
2019,United Rep. of Tanzania,Export,kg,333,false,333,false,0,false,0,87.79,87.79
2019,USA,Import,kg,3404874711,true,3404874711,true,0,false,16762537,16281143,16762537
2019,USA,Export,kg,3658302,false,3658302,false,0,false,0,13651416,13651416
2019,Burkina Faso,Import,kg,113734,false,113734,false,0,false,28620323,0,28620323
2019,Uruguay,Import,kg,18038312.12,false,18038312.12,false,0,false,60620957.59,59459901.12,60620957.59
2019,Uruguay,Export,kg,12264490,false,12264490,false,0,false,,75449621,75449621
2019,Uzbekistan,Export,kg,2632400,false,2632400,false,0,false,,1673442.99,1673442.99
2019,Samoa,Import,kg,1656,false,1656,false,0,false,1958.1,,1958.1
2019,Zambia,Import,kg,907524,true,907524,true,0,false,4651007,,4651007
2020,Andorra,Export,kg,1700,false,1700,false,0,false,,215532,215532
2020,Angola,Import,kg,28,false,28,false,0,false,267752,,267752
2020,Antigua and Barbuda,Import,kg,0.25,false,0.25,false,0,false,6333,,6333
2020,Azerbaijan,Import,kg,3700,false,3700,false,0,false,3350,,3350
2020,Argentina,Export,kg,6230517,false,6230517,false,0,false,0,24761969.25,24761969.25
2020,Australia,Import,kg,2132580.8,false,2132580.8,false,1988347.3,false,5696514255,5543588974,5696514255
2020,Australia,Export,kg,253105529.5,false,253105529.5,false,256106218,false,,1531230636532,1531230636532
2020,Austria,Import,kg,945983603,true,945983603,true,0,false,4134824079,0,4134824079
2020,Austria,Export,kg,11310,false,11310,false,0,false,0,168931276,168931276
2020,Bahrain,Import,kg,0.3,false,0.3,false,0,false,137.68,,137.68
2020,Bahrain,Export,kg,147.7,false,147.7,false,0,false,,523,523
2020,Armenia,Import,kg,1.2,false,1.2,false,0,false,406.31,0,406.31
2020,Barbados,Import,kg,3,false,3,false,0,false,85,0,85
2020,Belgium,Import,kg,6910410.87,false,6910410.87,false,0,false,8169745809,,8169745809
2020,Belgium,Export,kg,5356169.64,false,5356169.64,false,0,false,,16044684446,16044684446
2020,Bhutan,Import,kg,13.3,false,13.3,false,0,false,305023,,305023
2020,Bolivia (Plurinational State of),Import,kg,47497.32,false,47817,false,0,false,409548.28,399598.78,409548.28
2020,Bosnia Herzegovina,Import,kg,117.1,false,117.1,false,0,false,3249.96,,3249.96
2020,Bosnia Herzegovina,Export,kg,63808,false,63808,false,0,false,,18145.91,18145.91
2020,Botswana,Import,kg,4463,false,3058.18,false,0,false,2663007,,2663007
2020,Brazil,Import,kg,215456,false,215456,false,0,false,554870,546877,554870
2020,Brazil,Export,kg,5155404,false,5155404,false,0,false,,15012653,15012653
2020,Brunei Darussalam,Import,kg,10,false,10,false,0,false,7.28,0,7.28
2020,Bulgaria,Import,kg,6671077,false,6671077,false,0,false,36446921011,0,36446921011
2020,Bulgaria,Export,kg,175596,false,175596,false,0,false,0,442437945,442437945
2020,Myanmar,Import,kg,1276.94,true,1276.94,true,0,false,7345.15,,7345.15
2020,Belarus,Import,kg,3917858,false,3917858,false,0,false,8149200,0,8149200
2020,Belarus,Export,kg,638583,false,638583,false,0,false,0,2310900,2310900
2020,Cambodia,Import,kg,7054.5,false,7054.5,false,0,false,5312.17,0,5312.17
2020,Canada,Import,kg,346078531,true,346078531,true,0,false,,1126504849,1126504849
2020,Canada,Export,kg,355106,false,355106,false,0,false,,985507.48,985507.48
2020,Cabo Verde,Import,kg,3000,false,3000,false,0,false,93114,0,93114
2020,Sri Lanka,Import,kg,625.46,false,625.46,false,0,false,27241415,0,27241415
2020,Sri Lanka,Export,kg,5,false,5,false,0,false,0,85059,85059
2020,Chile,Import,kg,797308,true,797308,true,0,false,5665003,4765.49,5665003
2020,Chile,Export,kg,1631007.5,false,1631007.5,false,0,false,0,5515029.62,5515029.62
2020,China,Import,kg,221436725,false,221436725,false,0,false,1623183441,0,1623183441
2020,China,Export,kg,4839037,false,4839037,false,0,false,0,21763878,21763878
2020,Colombia,Export,kg,46.5,false,46.5,false,0,false,0,170.81,170.81
2020,Comoros,Import,kg,1100,false,1100,false,0,false,711175,,711175
2020,Congo,Import,kg,19751,false,19751,false,0,false,8364.6,0,8364.6
2020,Costa Rica,Import,kg,25,false,25,false,0,false,119.99,0,119.99
2020,Croatia,Import,kg,75.19,false,75.19,false,0,false,299,0,299
2020,Croatia,Export,kg,43740,false,43740,false,0,false,0,16786,16786
2020,Czechia,Import,kg,24827422505,true,24827422505,true,0,false,111704408,111228978,111704408
2020,Czechia,Export,kg,88476376,true,88476376,true,0,false,0,90217,90217
2020,Denmark,Import,kg,26243,false,26243,false,0,false,115311597,0,115311597
2020,Denmark,Export,kg,3547,false,3547,false,0,false,0,176555511,176555511
2020,Dominican Rep.,Import,kg,5293,false,5293,false,0,false,,10308.14,10308.14
2020,Ecuador,Import,kg,34428,false,34114,false,0,false,318387.45,314668.05,318387.45
2020,Ecuador,Export,kg,32092.7,false,32092.7,false,0,false,0,52606.44,52606.44
2020,Estonia,Import,kg,510963108,false,510963108,false,0,false,1317560.67,,1317560.67
2020,Estonia,Export,kg,382589.76,false,382589.76,false,0,false,,1267305.17,1267305.17
2020,Finland,Import,kg,18982735,true,18982735,true,0,false,127964787,0,127964787
2020,Finland,Export,kg,754155,true,754155,true,0,false,0,129705493,129705493
2020,France,Import,kg,1349690,false,1349690,false,0,false,2936259449,,2936259449
2020,France,Export,kg,3881747217,true,3881747217,true,0,false,,6137655877,6137655877
2020,French Polynesia,Import,kg,76.14,false,76.14,false,0,false,883454,0,883454
2020,Gabon,Import,kg,2610,false,2610,false,0,false,87521,,87521
2020,Georgia,Import,kg,40045.4,false,40045.4,false,0,false,45670.98,,45670.98
2020,Georgia,Export,kg,838349,false,838349,false,0,false,,437629.35,437629.35
2020,Gambia,Import,kg,2000,false,2000,false,0,false,1057367,0,1057367
2020,Germany,Import,kg,6508970347,true,6508970347,true,0,false,24130562993,0,24130562993
2020,Germany,Export,kg,3442063546,true,3442063546,true,0,false,0,12182024263,12182024263
2020,Greece,Import,kg,307247,false,307247,false,0,false,624141582,0,624141582
2020,Greece,Export,kg,2035869,false,2035869,false,0,false,0,1089909694,1089909694
2020,Grenada,Import,kg,5,false,5,false,0,false,152963,0,152963
2020,Guatemala,Import,kg,10,false,10,false,0,false,420,0,420
2020,Guatemala,Export,kg,120,false,120,false,0,false,0,174,174
2020,Honduras,Import,kg,324.88,false,324.88,false,0,false,664.21,0,664.21
2020,"China, Hong Kong SAR",Import,kg,48,false,48,false,0,false,270715,,270715
2020,Hungary,Import,N/A,0,true,0,true,0,false,2058775,0,2058775
2020,Hungary,Export,N/A,0,false,0,false,0,false,0,1667659,1667659
2020,Iceland,Import,kg,72612,false,72612,false,0,false,274060039,253249418,274060039
2020,Iceland,Export,kg,243468,false,243468,false,0,false,0,394045972,394045972
2020,Indonesia,Import,kg,128932,false,128932,false,0,false,255755,0,255755
2020,Indonesia,Export,kg,27.42,false,27.42,false,0,false,0,152.68,152.68
2020,Iran,Import,kg,2289050,false,2289050,false,0,false,12116848,,12116848
2020,Iran,Export,kg,1829520,false,1829520,false,0,false,,1576103,1576103
2020,Ireland,Import,kg,231901,false,231901,false,0,false,1531121733,0,1531121733
2020,Ireland,Export,kg,3562976,false,3562976,false,0,false,0,4190283.09,4190283.09
2020,Israel,Export,kg,19246548,true,19246548,true,0,false,0,47000,47000
2020,Italy,Import,kg,15674022,false,15674022,false,0,false,116613277313,,116613277313
2020,Italy,Export,kg,5582109,false,5582109,false,0,false,,7339311751,7339311751
